"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분"
"경상북도교육청","경상북도교육청","경상북도 경주시","S150003794","경희학교","05","공립","","N","단설","주간","19830325","19821211","4713012600","경상북도 경주시 동천동","733-6.","780934","38110","경상북도 경주시 초당길15번길 15",", 경희학교 (동천동)","35.8473092","129.2311678","054-749-1542","054-749-5036","http://school.gyo6.net/gyeonghui","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 구미시","S150003795","구미혜당학교","05","사립","","N","단설","주간","19850129","19850129","4719010200","경상북도 구미시 지산동","산15번지.","730160","39192","경상북도 구미시 선산대로 129","(지산동, 금오여자고등학교)","36.1430571","128.3454625","054-455-1728","054-452-3114","http://www.hyedang.sc.kr","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 상주시","S150003796","상희학교","05","공립","","N","병설","주간","19860609","19860609","4725010700","경상북도 상주시 남성동","118번지.","742903","37211","경상북도 상주시 상서문1길 99","(남성동, 상희학교)","36.4125624","128.1567269","054-534-8791","054-535-5260","http://school.gyo6.net/sangheesc","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 안동시","S150003797","안동영명학교","05","사립","","N","단설","주간","19720316","19711215","4717032024","경상북도 안동시 북후면 오산리","501번지.","760892","36614","경상북도 안동시 북후면 산약길 12","(북후면, 안동영명학교)","36.6214165","128.7096299","054-841-8200","054-841-9663","http://school.gyo6.net/andongsc","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 안동시","S150003798","안동진명학교","05","사립","","N","단설","주간","19660501","19660501","4717012700","경상북도 안동시 평화동","382-1.","760270","36654","경상북도 안동시 평화7길 33",", 안동진명학교 (평화동, 안동진명학교)","36.568546","128.715619","054-852-3282","054-854-2638","http://school.gyo6.net/adjm","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150003801","포항명도학교","05","사립","","N","단설","주간","19890310","19881118","4711311800","경상북도 포항시 북구 우현동","273.","791220","37642","경상북도 포항시 북구 소티재로 133","(우현동, 포항명도학교)","36.0629359","129.3507003","054-248-5370","054-248-5374","http://school.gyo6.net/phmd","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 경산시","S150006368","경산자인학교","05","공립","","N","단설","주간","20130901","20130901","4729033031","경상북도 경산시 자인면 계남리","20번지.","38574","38574","경상북도 경산시 자인면 원효로156길","83","35.8072805","128.8171758","053-859-5600","053-856-4200","http://gsjain.school.gyo6.net","남녀공학"
"경상북도교육청","경상북도교육청","경상북도 포항시 북구","S150006378","한동글로벌학교","05","사립","","N","단설","주간","20110301","20100720","4711325031","경상북도 포항시 북구 흥해읍 남송리","3번지.","791708","37554","경상북도 포항시 북구 흥해읍 한동로 558","(흥해읍, 한동대학교)","36.1036576","129.3881109","054-260-1733","054-260-1739","http://his.sc.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 거제시","S160003069","거제애광학교","05","사립","","N","단설","주간","19791229","19791229","4831010200","경상남도 거제시 장승포동","521-4.","656910","53321","경상남도 거제시 거제대로 3063",", 거제애광학교 (장승포동, 거제도애광원)","34.867053","128.721374","055-681-7527","055-682-3380","http://aikwang-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 의령군","S160003071","경남은광학교","05","공립","","N","단설","주간","19960205","19960205","4872031027","경상남도 의령군 가례면 운암리","117-1.","636821","52133","경상남도 의령군 가례면 홍의로 236","(가례면, 경남은광학교)","35.329596","128.226337","055-572-8436","055-572-8439","http://eungwang-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160003072","김해은혜학교","05","공립","","N","단설","주간","20020901","20020501","4825011400","경상남도 김해시 화목동","60-5번지.","621150","51010","경상남도 김해시 김해대로2272번길 480",", 김해은혜학교 (화목동)","35.1","128.8","055-324-5540","055-324-5306","http://eunhye-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160003073","창원천광학교","05","공립","","N","단설","주간","19850601","19850131","4812313100","경상남도 창원시 성산구 가음동","11-2번지.","642800","51500","경상남도 창원시 성산구 원이대로878번길 20","(가음동, 창원천광학교)","35.210809","128.692914","055-283-2997","055-283-3155","www.kcs.sc.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160003074","경남혜림학교","05","공립","","N","단설","주간","19690319","19690301","4812710600","경상남도 창원시 마산회원구 합성동","599.","630815","51208","경상남도 창원시 마산회원구 합성북2길 48","(합성동, 경남혜림학교)","35.2","128.5","055-290-4300","055-292-1208","hyerim-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160003081","진주혜광학교","05","공립","","N","단설","주간","19810129","19810129","4817025023","경상남도 진주시 문산읍 삼곡리","706.","","52834","경상남도 진주시 문산읍 월아산로1048번길 36","(문산읍)","35.1","128.1","055-760-5100","055-761-7527","hyegwang-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 통영시","S160003410","통영잠포학교","05","공립","","N","단설","주간","20080408","20080301","4822033023","경상남도 통영시 도산면 법송리","241.","650811","53003","경상남도 통영시 도산면 도산일주로 1705","(도산면, 통영시잠포학교)","34.880716","128.357802","055-646-9893","055-645-4565","http://tyjampo-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 양산시","S160003451","양산희망학교","05","공립","","N","단설","주간","20110607","20110301","4833033025","경상남도 양산시 상북면 상삼리","564-3번지.","626851","50579","경상남도 양산시 상북면 충렬로 993-25","(상북면, 양산희망학교)","35.429032","129.059496","055-374-3710","055-374-3712","http://huimang-s.gne.go.kr/","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산합포구","S160003863","창원동백학교","05","사립","","N","단설","주간","20140328","20140301","4812531027","경상남도 창원시 마산합포구 구산면 반동리",".","631842","51783","경상남도 창원시 마산합포구 구산면 반동길 370","(구산면, 창원동백학교)","35.073750","128.583768","055-223-2900","055-223-5812","http://dongbaek-s.gne.go.kr","남녀공학"
"경상남도교육청","경상남도교육청","경상남도 거창군","S160003927","거창나래학교","05","공립","","N","단설","주간","20190301","20190301","4888036021","경상남도 거창군 마리면 말흘리",".","","50109","경상남도 거창군 마리면 송림길 52","(마리면)","35.7","127.8","055-808-8301","055-808-8305","http://helpsc.gne.go.kr/gcnarae-s/main.do","남녀공학"
"제주특별자치도교육청","제주특별자치도교육청","제주특별자치도 제주시","S170000512","제주영지학교","05","공립","","N","단설","주간","19710410","19710408","5011010400","제주특별자치도 제주시 이도이동","690.","690825","63245","제주특별자치도 제주시 간월동로3길 15","(이도이동)","33.488117","126.542748","064-728-1100","064-757-0840","http://youngji.jje.sc.kr","남녀공학"
"제주특별자치도교육청","제주특별자치도교육청","제주특별자치도 제주시","S170000513","제주영송학교","05","사립","","N","단설","주간","19870321","19870130","5011025300","제주특별자치도 제주시 애월읍","광령2리 2539.","695792","63062","제주특별자치도 제주시 애월읍 광령중길 126-3","제주영송학교","33.450047","126.434217","064-748-2064","064-747-5758","http://youngsong.jje.sc.kr","남녀공학"
"제주특별자치도교육청","제주특별자치도교육청","제주특별자치도 서귀포시","S170000790","서귀포온성학교","05","공립","","N","단설","주간","20060512","20060105","5013010700","제주특별자치도 서귀포시 상효동","1291-2.","697050","63582","제주특별자치도 서귀포시 516로 447-10",", 서귀포온성학교 (상효동)","33.2913382","126.5933101","064-760-8000","064-767-8014","http://onseong.jje.sc.kr","남녀공학"
